reference,degraded,moslqo,fvnsim0,fvnsim1,fvnsim2,fvnsim3,fvnsim4,fvnsim5,fvnsim6,fvnsim7,fvnsim8,fvnsim9,fvnsim10,fvnsim11,fvnsim12,fvnsim13,fvnsim14,fvnsim15,fvnsim16,fvnsim17,fvnsim18,fvnsim19,fvnsim20,fvnsim21,fvnsim22,fvnsim23,fvnsim24,fvnsim25,fvnsim26,fvnsim27,fvnsim28,fvnsim29,fvnsim30,fvnsim31,fvnsim10_0,fvnsim10_1,fvnsim10_2,fvnsim10_3,fvnsim10_4,fvnsim10_5,fvnsim10_6,fvnsim10_7,fvnsim10_8,fvnsim10_9,fvnsim10_10,fvnsim10_11,fvnsim10_12,fvnsim10_13,fvnsim10_14,fvnsim10_15,fvnsim10_16,fvnsim10_17,fvnsim10_18,fvnsim10_19,fvnsim10_20,fvnsim10_21,fvnsim10_22,fvnsim10_23,fvnsim10_24,fvnsim10_25,fvnsim10_26,fvnsim10_27,fvnsim10_28,fvnsim10_29,fvnsim10_30,fvnsim10_31,fstdnsim0,fstdnsim1,fstdnsim2,fstdnsim3,fstdnsim4,fstdnsim5,fstdnsim6,fstdnsim7,fstdnsim8,fstdnsim9,fstdnsim10,fstdnsim11,fstdnsim12,fstdnsim13,fstdnsim14,fstdnsim15,fstdnsim16,fstdnsim17,fstdnsim18,fstdnsim19,fstdnsim20,fstdnsim21,fstdnsim22,fstdnsim23,fstdnsim24,fstdnsim25,fstdnsim26,fstdnsim27,fstdnsim28,fstdnsim29,fstdnsim30,fstdnsim31,fvdegenergy0,fvdegenergy1,fvdegenergy2,fvdegenergy3,fvdegenergy4,fvdegenergy5,fvdegenergy6,fvdegenergy7,fvdegenergy8,fvdegenergy9,fvdegenergy10,fvdegenergy11,fvdegenergy12,fvdegenergy13,fvdegenergy14,fvdegenergy15,fvdegenergy16,fvdegenergy17,fvdegenergy18,fvdegenergy19,fvdegenergy20,fvdegenergy21,fvdegenergy22,fvdegenergy23,fvdegenergy24,fvdegenergy25,fvdegenergy26,fvdegenergy27,fvdegenergy28,fvdegenergy29,fvdegenergy30,fvdegenergy31
/root/TCD_VOIP/TestSet/clip/ref/R_13_CLIP_ML.wav,/root/TCD_VOIP/TestSet/clip/C_13_CLIP_ML.wav,2.85562937,0.931409257,0.962147805,0.975214235,0.981006815,0.989379688,0.996154311,0.998428416,0.998224824,0.992470455,0.996880746,0.997358216,0.994763842,0.992579588,0.984836558,0.980964319,0.981379777,0.964886048,0.949036793,0.908281979,0.836094701,0.755413038,0.691742013,0.724614946,0.684682837,0.534303606,0.436455181,0.435397208,0.422047091,0.417954225,0.413567661,0.435245533,0.499145475,0.682523195,0.798878093,0.861038013,0.884558533,0.944470287,0.982069288,0.990481132,0.982440904,0.917696776,0.976685486,0.991269553,0.978391137,0.965284238,0.94277838,0.848531494,0.901322308,0.865418138,0.757677776,0.62685192,0.50722088,0.338823788,0.244208788,0.297923625,0.330913178,-0.0335523341,-0.0723713163,0.001094476,4.97697075e-05,5.72468391e-05,6.95764092e-05,0.00962076427,0.0411455988,0.229454006,0.151875659,0.119442384,0.101202346,0.0543269738,0.0234745057,0.0111142043,0.0139160145,0.0711514492,0.0120303626,0.00725856202,0.0262124658,0.0407904101,0.0595588294,0.0724096317,0.0497607118,0.142700063,0.131829993,0.231765275,0.329230022,0.391341895,0.421680506,0.374302385,0.395958659,0.474353125,0.50251193,0.479015416,0.483492975,0.486196437,0.488923102,0.475110648,0.477923232,5.89013815,8.4372241,8.88373928,9.25464585,9.38609978,9.94961771,10.8417367,11.0097632,9.85442013,9.20284719,9.00744889,8.76280956,8.77077637,8.30949393,7.55754275,7.20707734,7.57910904,7.23804095,7.0675835,7.19500521,6.49127393,6.42605166,6.45847421,6.22925868,2.95941777,0.476831167,0.132410633,0.0592335714,0.0133513834,0,0,0.242686329
