reference,degraded,moslqo,fvnsim0,fvnsim1,fvnsim2,fvnsim3,fvnsim4,fvnsim5,fvnsim6,fvnsim7,fvnsim8,fvnsim9,fvnsim10,fvnsim11,fvnsim12,fvnsim13,fvnsim14,fvnsim15,fvnsim16,fvnsim17,fvnsim18,fvnsim19,fvnsim20,fvnsim21,fvnsim22,fvnsim23,fvnsim24,fvnsim25,fvnsim26,fvnsim27,fvnsim28,fvnsim29,fvnsim30,fvnsim31,fvnsim10_0,fvnsim10_1,fvnsim10_2,fvnsim10_3,fvnsim10_4,fvnsim10_5,fvnsim10_6,fvnsim10_7,fvnsim10_8,fvnsim10_9,fvnsim10_10,fvnsim10_11,fvnsim10_12,fvnsim10_13,fvnsim10_14,fvnsim10_15,fvnsim10_16,fvnsim10_17,fvnsim10_18,fvnsim10_19,fvnsim10_20,fvnsim10_21,fvnsim10_22,fvnsim10_23,fvnsim10_24,fvnsim10_25,fvnsim10_26,fvnsim10_27,fvnsim10_28,fvnsim10_29,fvnsim10_30,fvnsim10_31,fstdnsim0,fstdnsim1,fstdnsim2,fstdnsim3,fstdnsim4,fstdnsim5,fstdnsim6,fstdnsim7,fstdnsim8,fstdnsim9,fstdnsim10,fstdnsim11,fstdnsim12,fstdnsim13,fstdnsim14,fstdnsim15,fstdnsim16,fstdnsim17,fstdnsim18,fstdnsim19,fstdnsim20,fstdnsim21,fstdnsim22,fstdnsim23,fstdnsim24,fstdnsim25,fstdnsim26,fstdnsim27,fstdnsim28,fstdnsim29,fstdnsim30,fstdnsim31,fvdegenergy0,fvdegenergy1,fvdegenergy2,fvdegenergy3,fvdegenergy4,fvdegenergy5,fvdegenergy6,fvdegenergy7,fvdegenergy8,fvdegenergy9,fvdegenergy10,fvdegenergy11,fvdegenergy12,fvdegenergy13,fvdegenergy14,fvdegenergy15,fvdegenergy16,fvdegenergy17,fvdegenergy18,fvdegenergy19,fvdegenergy20,fvdegenergy21,fvdegenergy22,fvdegenergy23,fvdegenergy24,fvdegenergy25,fvdegenergy26,fvdegenergy27,fvdegenergy28,fvdegenergy29,fvdegenergy30,fvdegenergy31
/root/TCD_VOIP/TestSet/clip/ref/R_04_CLIP_MK.wav,/root/TCD_VOIP/TestSet/clip/C_04_CLIP_MK.wav,4.47550385,0.961974607,0.984402547,0.991125059,0.990129747,0.991077102,0.996113372,0.995613387,0.992872689,0.994814663,0.990666958,0.978832602,0.983278828,0.990679157,0.994168816,0.987507509,0.98094556,0.96286881,0.967824926,0.961212087,0.963974177,0.982806113,0.951882751,0.905498455,0.902184705,0.934017023,0.961956923,0.947359818,0.95415818,0.914320151,0.871096584,0.892226218,0.939281977,0.750767318,0.927178546,0.952640829,0.938977038,0.953715897,0.98022261,0.964693399,0.921506621,0.950991495,0.945904746,0.887651334,0.901122022,0.964713124,0.980823746,0.904529457,0.881906788,0.720816926,0.747199621,0.603067937,0.638354493,0.874610366,0.682392914,0.487859841,0.629943926,0.723246392,0.888373748,0.85923377,0.866130144,0.777417957,0.564951755,0.617036198,0.759311572,0.138676517,0.0703283085,0.0531370237,0.0595180107,0.0682377202,0.0236571168,0.0411366855,0.0645170158,0.0446058645,0.0674541334,0.114433718,0.0890292143,0.0328137174,0.0275929007,0.0846860993,0.0700893186,0.137039894,0.136825545,0.175429429,0.186819517,0.0617816627,0.136519246,0.259883533,0.282953995,0.230919039,0.124577463,0.14812025,0.102106332,0.145302539,0.241294499,0.23856726,0.167485853,3.43729524,6.45518665,8.71774901,8.45391439,9.41328818,9.71931737,9.80762973,9.26258834,8.23570168,7.41495141,7.0304576,7.04483437,7.1965668,7.70278277,7.48734311,6.88980072,6.65330712,6.95627594,6.49006307,6.64936425,6.16041462,5.08081397,4.60405924,4.51205405,4.60314232,4.37313883,3.54077111,3.07747725,1.70856265,1.41337688,1.53744963,1.65659929
